"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.sigma","results.C","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.Bare.land.Sensitivity","testCM.Class.Reproductive.Sensitivity","testCM.Class.Ripening.Sensitivity","testCM.Class.Vegetative.Sensitivity","testCM.Class.Bare.land.Specificity","testCM.Class.Reproductive.Specificity","testCM.Class.Ripening.Specificity","testCM.Class.Vegetative.Specificity","testCM.Class.Bare.land.Pos.Pred.Value","testCM.Class.Reproductive.Pos.Pred.Value","testCM.Class.Ripening.Pos.Pred.Value","testCM.Class.Vegetative.Pos.Pred.Value","testCM.Class.Bare.land.Neg.Pred.Value","testCM.Class.Reproductive.Neg.Pred.Value","testCM.Class.Ripening.Neg.Pred.Value","testCM.Class.Vegetative.Neg.Pred.Value","testCM.Class.Bare.land.Precision","testCM.Class.Reproductive.Precision","testCM.Class.Ripening.Precision","testCM.Class.Vegetative.Precision","testCM.Class.Bare.land.Recall","testCM.Class.Reproductive.Recall","testCM.Class.Ripening.Recall","testCM.Class.Vegetative.Recall","testCM.Class.Bare.land.F1","testCM.Class.Reproductive.F1","testCM.Class.Ripening.F1","testCM.Class.Vegetative.F1","testCM.Class.Bare.land.Prevalence","testCM.Class.Reproductive.Prevalence","testCM.Class.Ripening.Prevalence","testCM.Class.Vegetative.Prevalence","testCM.Class.Bare.land.Detection.Rate","testCM.Class.Reproductive.Detection.Rate","testCM.Class.Ripening.Detection.Rate","testCM.Class.Vegetative.Detection.Rate","testCM.Class.Bare.land.Detection.Prevalence","testCM.Class.Reproductive.Detection.Prevalence","testCM.Class.Ripening.Detection.Prevalence","testCM.Class.Vegetative.Detection.Prevalence","testCM.Class.Bare.land.Balanced.Accuracy","testCM.Class.Reproductive.Balanced.Accuracy","testCM.Class.Ripening.Balanced.Accuracy","testCM.Class.Vegetative.Balanced.Accuracy"
"1","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",2.98023223876953e-08,1,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"2","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",2.98023223876953e-08,2,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"3","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",2.98023223876953e-08,4,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"4","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",2.98023223876953e-08,8,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"5","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",2.98023223876953e-08,16,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"6","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",2.98023223876953e-08,32,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"7","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",2.98023223876953e-08,64,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"8","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",2.98023223876953e-08,128,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"9","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",2.98023223876953e-08,256,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"10","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",2.98023223876953e-08,512,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"11","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",2.98023223876953e-08,1024,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"12","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",9.5367431640625e-07,1,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"13","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",9.5367431640625e-07,2,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"14","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",9.5367431640625e-07,4,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"15","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",9.5367431640625e-07,8,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"16","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",9.5367431640625e-07,16,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"17","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",9.5367431640625e-07,32,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"18","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",9.5367431640625e-07,64,0.326415094339623,0,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"19","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",9.5367431640625e-07,128,0.328301886792453,0.00312777378587435,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
"20","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmRadial",530,224,6,"noProc",9.5367431640625e-07,256,0.394339622641509,0.106403764943169,0.705357142857143,0.600043285358728,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.932926829268293,0.934065934065934,0.857954545454545,0.88,0.796296296296296,0.666666666666667,0.553571428571428,0.769230769230769,0.9,0.904255319148936,0.898809523809524,0.904109589041096,0.796296296296296,0.666666666666667,0.553571428571429,0.769230769230769,0.716666666666667,0.571428571428571,0.645833333333333,0.810810810810811,0.754385964912281,0.615384615384615,0.596153846153846,0.789473684210526,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.191964285714286,0.107142857142857,0.138392857142857,0.267857142857143,0.241071428571429,0.160714285714286,0.25,0.348214285714286,0.82479674796748,0.752747252747253,0.751893939393939,0.845405405405405
